BOYS (2008 X-edit),SMiLE.dk,DanceDanceRevolution X,138,,,boys2,2 5 6 10 5 0 5 7 8 6
We've Got To Make It Tonight,Babamars,DanceDanceRevolution X,127,,,weve,2 4 7 9 0 0 5 7 9 0
DUB-I-DUB (2008 X-edit),ME&MY,DanceDanceRevolution X,136,,,dubi2,2 7 9 11 7 0 5 9 13 8
GET UP'N MOVE (2008 X-edit),S&K,DanceDanceRevolution X,132,,,getu2,2 6 7 11 8 0 6 7 11 8
Reach Up,Alien Six,DanceDanceRevolution X,150,,,reup,2 5 8 11 0 0 6 8 10 0
We Come Alive,Alien Six,DanceDanceRevolution X,126,,,weco,1 3 7 10 0 0 5 7 11 0
Xmix1 (Midnight Dawn),dj jiggens,DanceDanceRevolution A3,75-300,,,xmix1,0 6 9 13 0 0 6 10 14 0
Xmix2 (Beats 'n Bangs),DJ Inhabit,DanceDanceRevolution A3,88-148,,,xmix2,0 5 8 10 0 0 5 9 10 0
Xmix3 (Stomp Dem Groove),dj nagi,DanceDanceRevolution A3,120-142,,,xmix3,0 6 9 13 0 0 6 9 13 0
Xmix4 (Linear Momentum),dj jiggens,DanceDanceRevolution A3,152-175,,,xmix4,0 6 8 10 0 0 6 9 13 0
Xmix5 (Overcrush),DJ Inhabit,DanceDanceRevolution A3,65-400,,,xmix5,0 10 13 15 0 0 11 15 18 0
Koko Soko,SMiLE.dk,DanceDanceRevolution X,140,,,koko,2 5 7 9 0 0 6 8 10 0
Trickster,Nana Mizuki,DanceDanceRevolution X,174,Anime_Game ,,tric,2 5 7 9 0 0 5 7 9 0
世界は踊る,BREAKERZ,DanceDanceRevolution X,110,Anime_Game ,,seka,1 3 7 10 0 0 2 6 9 0
スキ☆メロ,小倉優子,DanceDanceRevolution X,180,Anime_Game ,,suki,2 6 8 9 0 0 5 8 10 0
旅人,高杉さと美,DanceDanceRevolution X,109,,,tabi,1 3 6 8 0 0 4 6 8 0
ポリリズム,Pink Lemonade,DanceDanceRevolution X,128,,,pori,1 4 8 10 0 0 4 9 10 0
resonance,NAOKI-EX,DanceDanceRevolution X2,165,Popular_Songs ,,rezo,2 4 8 11 0 0 4 8 11 0
Pluto The First,WHITE WALL,DanceDanceRevolution X2,50-440,,,pluf,8 10 14 17 18 0 10 15 18 18
in love wit you,Kotaro feat. Aya,DanceDanceRevolution X2,148,,,inlo,1 3 6 9 0 0 4 6 9 0
real-high-SPEED,Makoto feat. SK,DanceDanceRevolution X2,131,,,sttb,2 4 6 8 0 0 4 6 9 0
roppongi EVOLVED ver.A,TAG underground,DanceDanceRevolution X2,170,,,ropp1,6 8 11 15 0 0 8 12 16 0
roppongi EVOLVED ver.B,TAG underground,DanceDanceRevolution X2,170,,,ropp2,6 8 11 15 0 0 8 12 16 0
roppongi EVOLVED ver.C,TAG underground,DanceDanceRevolution X2,170,,,ropp3,6 8 11 15 0 0 8 12 16 0
Taking It To The Sky,U1 feat. Tammy S. Hansen,DanceDanceRevolution X2,130,,,taki,1 3 5 8 0 0 4 6 8 0
Freeze,nc ft. NRG Factory,DanceDanceRevolution X2,140,,,frez,2 5 8 12 13 0 5 7 12 13
Sacred Oath,ＴЁЯＲＡ,DanceDanceRevolution X2,170,,,sacr,2 4 7 11 12 0 5 8 11 13
What Will Come of Me,Black Rose Garden,DanceDanceRevolution X2,140,,,wwcm,2 4 6 13 0 0 5 7 13 0
Shine,TOMOSUKE feat. Adreana,DanceDanceRevolution X2,125,,,shie,2 4 6 9 12 0 4 7 9 12
Love Again,NM feat. Mr. E.,DanceDanceRevolution X2,57-70,,,lvag,2 4 6 8 0 0 3 6 8 0
Heatstroke,TAG feat. Angie Lee,DanceDanceRevolution X2,140,,,hest,2 6 8 10 8 0 6 8 10 8
KIMONO♥PRINCESS,jun,DanceDanceRevolution X2,95-190,,,kimp,5 8 12 15 0 0 8 13 16 0
A Brighter Day,NAOKI feat. Aleisha G,DanceDanceRevolution X2,155,,,abri,2 5 7 9 12 0 5 7 10 12
THIS NIGHT,jun feat. Sonnet,DanceDanceRevolution X2,160,,,thni,2 5 8 11 0 0 6 8 11 0
Gotta Dance,NAOKI feat. Aleisha G,DanceDanceRevolution X2,145,,,goda,2 3 6 10 0 0 5 7 11 0
You are a Star,NAOKI feat. Anna Kaelin,DanceDanceRevolution X2,155,,,youa,2 4 8 12 13 0 6 8 12 13
La libertad,Cheryl Horrocks,DanceDanceRevolution X2,170,,,lali,3 5 9 12 14 0 6 9 12 14
La receta,Carlos Coco Garcia,DanceDanceRevolution X2,130,,,larc,3 4 7 11 13 0 5 7 11 13
Crazy Control,D-crew with VAL TIATIA,DanceDanceRevolution X2,105,,,crco,1 4 6 9 12 0 4 7 10 12
GOLD RUSH,DJ YOSHITAKA-G feat.Michael a la mode,DanceDanceRevolution X2,162,Touhou ,,goru,2 5 8 12 0 0 6 7 13 0
FIRE FIRE,StripE,DanceDanceRevolution X2,150,Touhou ,,fifi,3 5 8 14 0 0 5 8 13 0
smooooch･∀･,kors k,DanceDanceRevolution X2,177,Touhou ,,smoo,2 4 7 12 10 0 5 7 12 11
Dazzlin' Darlin -秋葉工房mix-,Remixed by DJ Command,DanceDanceRevolution X2,160,,,dada2,3 5 8 11 0 0 5 7 12 0
Dazzlin' Darlin,HHH,DanceDanceRevolution X2,149,Touhou ,,dada,2 6 9 11 0 0 6 10 12 0
冥,Amuro vs Killer,DanceDanceRevolution X2,66-200,Touhou ,,meii,3 7 11 16 18 0 7 12 15 18
ZETA～素数の世界と超越者～,Zektbach,DanceDanceRevolution X2,90-180,,,zeta,3 6 11 15 17 0 6 9 14 17
Second Heaven,Ryu☆,DanceDanceRevolution X2,149,Touhou ,,seco,2 5 9 11 14 0 5 9 11 14
VANESSA,朱雀,DanceDanceRevolution X2,185,Touhou ,,vane,4 7 11 16 0 0 7 12 16 0
不沈艦CANDY,Risk Junk,DanceDanceRevolution X2,94-188,,,huch,2 6 9 14 0 0 5 8 14 0
She is my wife,SUPER STAR 満-MITSURU-,DanceDanceRevolution X2,85-170,Touhou ,,shei,3 5 7 12 0 0 5 7 12 0
POSSESSION,TAG underground,DanceDanceRevolution X2,185-370,,,poss,7 10 14 17 18 0 11 14 17 19
CG Project,Latenighters,DanceDanceRevolution X2,200,,,cgpr,3 5 9 12 0 0 5 9 13 0
Anti-Matter,Orbit1 & Milo,DanceDanceRevolution X2,100-400,,,anti,6 11 14 17 18 0 11 15 17 18
All My Love,kors k feat.ЯIRE,DanceDanceRevolution X2,158,,,allm,2 5 8 10 0 0 5 9 11 0
KISS KISS KISS 秋葉工房 MIX,Remixed by DJ Command,DanceDanceRevolution X2,160,Tokimeki_Idol ,,issk2,2 5 8 12 0 0 4 8 12 0
WH1TE RO5E,Y&Co.,DanceDanceRevolution X2,85-170,,,whro,3 5 9 13 0 0 5 9 13 0
Sky Is The Limit,Sota F. feat.Anna,DanceDanceRevolution X2,150,,,skyi,2 5 9 12 0 0 5 9 11 0
New Decade,Sota F.,DanceDanceRevolution X2,100-400,,,newd,4 11 14 17 18 0 11 14 17 18
Poseidon (kors k mix),NAOKI underground,DanceDanceRevolution X2,152,,,pose2,2 5 9 14 0 0 4 9 13 0
Sakura Sunrise,Ryu☆,DanceDanceRevolution X2,181,,,sasu,3 7 10 14 16 0 8 10 15 16
Pierce The Sky,JAKAZiD feat. K.N.,DanceDanceRevolution X2,85-170,,,pier,3 8 11 14 16 0 8 11 14 16
Decade,kors k Vs. dj TAKA,DanceDanceRevolution X2,148,,,tako,2 5 8 11 0 0 5 8 12 0
roppongi EVOLVED ver.D,TAG underground,DanceDanceRevolution X2,170,,,ropp4,6 8 11 15 0 0 8 12 16 0
DROP,dj TAKA feat.Kanako Hoshino,DanceDanceRevolution X2,152,,,droo,1 4 7 11 0 0 4 7 13 0
☆shining☆,ピンクターボ,DanceDanceRevolution X2,185,Tokimeki_Idol ,,shng,2 5 8 11 0 0 5 8 11 0
someday...,杏野はるな,DanceDanceRevolution X2,154,,,sday,2 5 7 9 0 0 6 8 10 0
only my railgun,fripSide,DanceDanceRevolution X2,143,Popular_Songs ,,onra,1 4 6 9 7 0 5 8 12 8
Valkyrie dimension,Spriggan,DanceDanceRevolution X2,47-744,,,valk,9 13 15 18 19 0 13 14 18 19
Shiny World,CAPACITY GATE,DanceDanceRevolution X2,100,,,shwo,2 8 11 14 16 0 8 11 14 16
BALLAD THE FEATHERS,SHIN SOUND DESIGN feat.Naomi Koizumi,DanceDanceRevolution X2,132,,,batf,1 4 7 10 8 0 4 7 11 8
going up,colors,DanceDanceRevolution X2,212,,,goup,3 7 10 12 11 0 7 11 13 12
Leaving…,seiya-murai meets “eimy”,DanceDanceRevolution X2,145,,,lvng,2 5 8 11 13 0 5 8 11 13
MAX LOVE,DJ YOSHITAKA feat. 星野奏子,DanceDanceRevolution X2,180,,,maxl,3 6 8 11 13 0 7 8 11 13
Melody Life,Noria,DanceDanceRevolution X2,172,,,melo,2 5 7 10 11 0 5 7 11 12
888,DJ TECHNORCH,DanceDanceRevolution X2,111-888,,,thr8,3 6 13 14 18 0 7 12 15 18
aftershock!!,DM Ashura,DanceDanceRevolution X2,157,,,aftr,3 5 9 13 0 0 5 9 13 0
ΔMAX,DM Ashura,DanceDanceRevolution X2,100-573,,,delt,3 5 13 17 17 0 8 14 17 18
dirty digital,kors k,DanceDanceRevolution X2,140,,,dirt,1 4 7 11 13 0 4 7 11 13
Dummy,RAM,DanceDanceRevolution X2,175,,,dumm,2 4 7 10 0 0 4 7 11 0
sakura storm,Ryu☆,DanceDanceRevolution X2,184,,,sak2,2 4 7 10 13 0 4 7 11 14
Your Angel,DM Ashura feat. kors k,DanceDanceRevolution X2,175,,,yoan,2 4 7 10 0 0 4 7 11 0
oarfish,kors k,DanceDanceRevolution X2,140,,,oarf,1 2 8 11 0 0 2 9 11 0
I'm so Happy,Ryu☆,DanceDanceRevolution X2,181,Touhou ,,imso,3 6 8 12 16 0 6 8 12 16
Theory of Eternity,TAG,DanceDanceRevolution X2,160,,,toet,3 6 9 12 10 0 6 9 12 11
Be your wings,GIRL NEXT DOOR,DanceDanceRevolution X2,138,Anime_Game ,,beyo,1 4 8 10 0 0 4 8 10 0
Bonafied Lovin',Chromeo,DanceDanceRevolution X2,125,,,bona,1 4 6 9 0 0 5 6 10 0
CAPTAIN JACK (GRANDALE REMIX),CAPTAIN JACK,DanceDanceRevolution X2,170,,,capt2,3 6 10 13 11 0 7 11 14 12
DAFT PUNK IS PLAYING AT MY HOUSE,LCD Soundsystem,DanceDanceRevolution X2,136,,,daft,3 5 7 10 7 0 5 7 9 7
DAM DARIRAM,JOGA,DanceDanceRevolution X2,142,,,damd2,2 5 8 11 5 0 6 7 11 6
ETERNITY,ALEKY,DanceDanceRevolution X2,148,Anime_Game ,,etny,1 4 7 10 0 0 4 7 11 0
Everytime We Touch,Cascada,DanceDanceRevolution X2,142,,,evti,2 5 7 9 0 0 4 7 9 0
EZ DO DANCE,TRF,DanceDanceRevolution X2,140,Anime_Game ,,ezdo,1 4 7 10 0 0 4 7 10 0
Feel Good Inc.,Gorillaz,DanceDanceRevolution X2,139,,,fego,1 4 6 8 0 0 4 6 8 0
HERO,PAPAYA,DanceDanceRevolution X2,138,,,hero2,2 6 8 10 8 0 6 7 10 8
Hide-away,AAA,DanceDanceRevolution X2,134,Anime_Game ,,hide,1 4 7 10 0 0 4 7 10 0
ICE ICE BABY,VANILLA ICE,DanceDanceRevolution X2,116,,,iceb,2 4 6 8 4 0 4 6 8 4
IF YOU WERE HERE,JENNIFER,DanceDanceRevolution X2,145,,,ifyo2,2 6 7 10 6 0 9 10 10 9
IF YOU WERE HERE (L.E.D.-G STYLE REMIX),JENNIFER,DanceDanceRevolution X2,85-170,,,ifyo3,3 8 10 13 0 0 8 11 13 0
more more more,capsule,DanceDanceRevolution X2,135,Anime_Game ,,momo,1 3 7 10 0 0 3 8 11 0
Super Driver,平野 綾,DanceDanceRevolution X2,200,Anime_Game ,,sudr,2 5 9 12 0 0 6 9 13 0
SUPER EUROBEAT (GOLD MIX),DAVE RODGERS feat. FUTURA,DanceDanceRevolution X2,154,Anime_Game ,,sueu,1 4 7 11 0 0 4 8 12 0
TENSHI,GOURYELLA,DanceDanceRevolution X2,138,,,tens,1 4 8 11 0 0 4 7 12 0
Time After Time,Novaspace,DanceDanceRevolution X2,137,,,titi,2 4 8 11 0 0 4 8 11 0
SILVER☆DREAM,jun,DanceDanceRevolution X3 vs 2nd MIX,96-192,,,sidr,4 8 11 15 0 0 9 12 15 0
osaka EVOLVED -毎度、おおきに！- (TYPE1),NAOKI underground,DanceDanceRevolution X3 vs 2nd MIX,50-300,,,osak1,9 11 13 15 0 0 10 12 15 0
osaka EVOLVED -毎度、おおきに！- (TYPE2),NAOKI underground,DanceDanceRevolution X3 vs 2nd MIX,50-300,,,osak2,9 11 13 15 0 0 10 12 15 0
osaka EVOLVED -毎度、おおきに！- (TYPE3),NAOKI underground,DanceDanceRevolution X3 vs 2nd MIX,50-300,,,osak3,9 11 13 15 0 0 10 12 15 0
Rescue Me,NAOKI feat. Fracus,DanceDanceRevolution X3 vs 2nd MIX,145,,,tone,2 4 8 12 0 0 5 9 13 0
Find You Again,The W feat. Rita Boudreau,DanceDanceRevolution X3 vs 2nd MIX,150,,,illf,3 5 9 12 0 0 5 8 13 0
Private Eye,atomsoak ft. cerol,DanceDanceRevolution X3 vs 2nd MIX,160,,,priv,2 4 8 12 0 0 6 8 12 0
Haunted Rhapsody,Architect ft. Jasmine Nii,DanceDanceRevolution X3 vs 2nd MIX,155,,,haun,2 5 7 13 0 0 4 7 13 0
Wicked Plastik,nc ft. Electric Touch,DanceDanceRevolution X3 vs 2nd MIX,145,,,wick,3 4 8 13 0 0 5 11 13 0
Something Special,nc ft. Jasmine Nii,DanceDanceRevolution X3 vs 2nd MIX,95,,,sosp,2 4 7 11 0 0 5 7 11 0
Take A Step Forward,TAG feat. Sydney Powers,DanceDanceRevolution X3 vs 2nd MIX,145,,,tasf,2 7 9 11 0 0 6 10 12 0
IN THE ZONE,U1 (NPD3 style) & KIDD KAZMEO,DanceDanceRevolution X3 vs 2nd MIX,124,,,inzo,1 4 7 9 0 0 5 8 10 0
TIME,NM feat. Aleisha G,DanceDanceRevolution X3 vs 2nd MIX,115,,,ttim,1 5 7 9 0 0 5 7 10 0
Share The Love,Brenda Burch,DanceDanceRevolution X3 vs 2nd MIX,158,,,shlo,2 4 8 12 0 0 4 7 12 0
Get Back Up!,NMR runners,DanceDanceRevolution X3 vs 2nd MIX,155,,,geba,2 7 9 12 0 0 7 10 12 0
The Heavens Above,U1 /F Anneliese,DanceDanceRevolution X3 vs 2nd MIX,140,,,theh,3 7 9 11 0 0 6 10 12 0
Seule,Preston Powis,DanceDanceRevolution X3 vs 2nd MIX,125,,,seul,2 6 10 12 0 0 6 10 12 0
Until the End,Philip Webb,DanceDanceRevolution X3 vs 2nd MIX,172,,,unen,3 4 9 12 0 0 8 10 13 0
Let's Get Away,NAOKI feat. Brenda Burch,DanceDanceRevolution X3 vs 2nd MIX,150,,,letg,2 4 7 9 0 0 6 10 13 0
Rhythms Inside,DKC Crew,DanceDanceRevolution X3 vs 2nd MIX,131,,,rthm,1 3 7 9 0 0 4 7 9 0
dreaming can make a wish come true,jun & NRG Factory feat. Anna Kaelin,DanceDanceRevolution X3 vs 2nd MIX,143,,,dree,2 4 7 11 0 0 4 8 11 0
Seasons,TOMOSUKE feat. Crystal Paloa,DanceDanceRevolution X3 vs 2nd MIX,168,,,sson,2 5 8 12 0 0 5 8 12 0
CRAZY♥LOVE,jun,DanceDanceRevolution X3 vs 2nd MIX,89-177,,,urlv,3 6 12 15 0 0 7 12 15 0
MAGIC PARADE,Lea Drop feat. Katie Dellenbach,DanceDanceRevolution X3 vs 2nd MIX,127,,,mprd,1 4 7 10 0 0 4 7 10 0
ever snow,ＴЁЯＲＡ,DanceDanceRevolution X3 vs 2nd MIX,145,,,snow2,2 4 8 12 0 0 4 8 11 0
London EVOLVED ver.A,TAG underground,DanceDanceRevolution X3 vs 2nd MIX,170-340,,,hien1,5 8 11 14 17 0 8 11 14 17
London EVOLVED ver.B,TAG underground,DanceDanceRevolution X3 vs 2nd MIX,170-340,,,hien2,5 8 11 14 17 0 8 11 14 17
London EVOLVED ver.C,TAG underground,DanceDanceRevolution X3 vs 2nd MIX,170-340,,,hien3,5 8 11 14 17 0 8 11 14 17
UNBELIEVABLE (Sparky remix),jun feat. Sarah-Jane,DanceDanceRevolution X3 vs 2nd MIX,88-175,,,ublv,4 7 11 15 0 0 8 12 16 0
Wings of an Angel (Fly With Me),J-Mi & Midi-D,DanceDanceRevolution X3 vs 2nd MIX,175,,,angl,2 4 8 12 0 0 5 8 11 0
HEARTBREAK (Sound Selektaz remix),NAOKI feat. Becca Hossany,DanceDanceRevolution X3 vs 2nd MIX,148,,,hrtb,1 4 6 10 0 0 4 6 11 0
Diamond Dust,TAG,DanceDanceRevolution X3 vs 2nd MIX,148,,,dids,1 5 7 10 13 0 5 8 11 13
HEART BEAT FORMULA,TAG,DanceDanceRevolution X3 vs 2nd MIX,230,,,hbfo,4 7 10 13 0 0 7 10 13 0
PARANOiA Revolution,CLIMAX of MAXX 360,DanceDanceRevolution X3 vs 2nd MIX,180-360,,,pavo,6 10 14 18 19 0 10 14 18 19
TRIP MACHINE EVOLUTION,DE-JAVU,DanceDanceRevolution X3 vs 2nd MIX,190,,,trvo,4 9 12 16 18 0 9 12 17 18
NEPHILIM DELTA,L.E.D.-G,DanceDanceRevolution X3 vs 2nd MIX,220,,,neph,4 8 12 14 0 0 8 12 14 0
ビューティフル レシート,Lucky Vacuum,DanceDanceRevolution X3 vs 2nd MIX,196,,,bere,4 8 10 13 0 0 7 10 13 0
REBORN MAGIC,seiya-murai meets “eimy”,DanceDanceRevolution X3 vs 2nd MIX,140,,,rebo,2 4 7 9 0 0 5 7 11 0
Amalgamation,Mystic Moon,DanceDanceRevolution X3 vs 2nd MIX,166,,,amal,3 7 10 13 15 0 7 10 13 15
New Beginning,Sota Fujimori,DanceDanceRevolution X3 vs 2nd MIX,148,,,newb,3 5 9 11 12 0 6 8 11 12
Fever,Sota F. feat. Carol Gadsden,DanceDanceRevolution X3 vs 2nd MIX,134,,,feve,1 4 7 9 0 0 4 6 9 0
Tribe,猫叉Master,DanceDanceRevolution X3 vs 2nd MIX,139,,,trbe,2 5 7 10 13 0 4 7 10 14
Resurrection,Dormir,DanceDanceRevolution X3 vs 2nd MIX,140,,,dorm,2 5 7 10 0 0 5 8 10 0
I/O,Ryu☆,DanceDanceRevolution X3 vs 2nd MIX,151,,,ioio,2 4 7 11 0 0 4 7 12 0
Programmed Universe,kors k,DanceDanceRevolution X3 vs 2nd MIX,37-147,,,prog,2 5 9 12 0 0 5 9 13 0
Tohoku EVOLVED,2.1MB underground,DanceDanceRevolution X3 vs 2nd MIX,340,,,toho1,6 10 14 17 18 0 10 14 17 18
LOVE IS THE POWER -Re:born-,NM,DanceDanceRevolution X3 vs 2nd MIX,125,,,litp,1 5 7 10 0 0 6 7 11 0
Mermaid girl,Cream puff,DanceDanceRevolution X3 vs 2nd MIX,140,Touhou ,,merm,1 4 7 11 12 0 5 7 11 12
SigSig,kors k,DanceDanceRevolution X3 vs 2nd MIX,179,Touhou ,,sigs,3 6 9 12 10 0 6 9 12 10
天上の星～黎明記～,TЁЯRA,DanceDanceRevolution X3 vs 2nd MIX,85-170,,,tenj,2 5 8 12 0 0 5 8 12 0
雫,あさき,DanceDanceRevolution X3 vs 2nd MIX,210,,,shiz,2 5 9 12 0 0 5 9 12 0
message,dj TAKA feat.flare,DanceDanceRevolution X3 vs 2nd MIX,152,,,mesg,1 5 7 11 0 0 3 7 11 0
FLOWER,DJ YOSHITAKA,DanceDanceRevolution X3 vs 2nd MIX,173,Touhou ,,fwer,3 7 10 13 15 0 6 9 13 15
隅田川夏恋歌,seiya-murai feat.ALT,DanceDanceRevolution X3 vs 2nd MIX,180,,,sumi,2 5 10 12 16 0 6 9 12 16
アルストロメリア (walk with you remix),TAG,DanceDanceRevolution X3 vs 2nd MIX,148,Tokimeki_Idol ,,alst,3 6 8 11 13 0 6 8 12 13
繚乱ヒットチャート,ギラギラメガネ団,DanceDanceRevolution X3 vs 2nd MIX,192,,,ryor,2 5 8 13 0 0 5 8 13 0
Chronos,TAG,DanceDanceRevolution X3 vs 2nd MIX,128,,,chro,1 4 8 12 15 0 4 8 12 15
COME BACK TO MY HEART,Another Infinity feat. Mayumi Morinaga,DanceDanceRevolution X3 vs 2nd MIX,142,Anime_Game ,,cbtm,2 5 8 12 6 0 5 8 12 6
tokyoEVOLVED (TYPE1),NAOKI underground,DanceDanceRevolution X3 vs 2nd MIX,70-280,,,toky1,6 9 13 16 0 0 9 13 16 0
tokyoEVOLVED (TYPE2),NAOKI underground,DanceDanceRevolution X3 vs 2nd MIX,70-280,,,toky2,6 9 13 16 0 0 9 13 16 0
tokyoEVOLVED (TYPE3),NAOKI underground,DanceDanceRevolution X3 vs 2nd MIX,70-280,,,toky3,6 9 13 16 0 0 9 13 16 0
New York EVOLVED (Type A),NC underground,DanceDanceRevolution X3 vs 2nd MIX,48-380,,,nyev1,4 9 13 16 0 0 8 13 16 0
New York EVOLVED (Type B),NC underground,DanceDanceRevolution X3 vs 2nd MIX,48-380,,,nyev2,4 9 13 16 0 0 8 13 16 0
New York EVOLVED (Type C),NC underground,DanceDanceRevolution X3 vs 2nd MIX,48-380,,,nyev3,4 9 13 16 0 0 8 13 16 0
TWINKLE♡HEART,jun,DanceDanceRevolution X3 vs 2nd MIX,185,,,twin,1 4 8 11 10 0 4 8 11 11
REVOLUTIONARY ADDICT,TAG underground,DanceDanceRevolution X3 vs 2nd MIX,174,,,revo,3 7 10 13 16 0 6 9 13 16
Go For The Top,U1 overground,DanceDanceRevolution X3 vs 2nd MIX,74-180,,,gofo,6 8 12 15 18 0 8 11 15 18
KEEP ON MOVIN' (Y&Co. DJ BOSS remix),N.M.R,DanceDanceRevolution X3 vs 2nd MIX,128,,,keyc,2 6 9 14 0 0 6 9 14 0
PUT YOUR FAITH IN ME (DA's Twinkly Disco Remix),UZI-LAY,DanceDanceRevolution X3 vs 2nd MIX,115,,,puda,1 5 8 13 0 0 5 9 13 0
TRIP MACHINE (xac nanoglide mix),DE-SIRE,DanceDanceRevolution X3 vs 2nd MIX,170,,,trxa,4 8 12 16 0 0 8 12 16 0
BRILLIANT 2U (AKBK MIX),NAOKI,DanceDanceRevolution X3 vs 2nd MIX,162,,,brak,3 7 11 15 0 0 7 11 15 0
PARANOiA (kskst mix),180,DanceDanceRevolution X3 vs 2nd MIX,190,,,paks,4 9 13 17 0 0 9 13 17 0
snow prism,Qrispy Joybox,DanceDanceRevolution X3 vs 2nd MIX,196,,,snpr,3 6 9 12 16 0 6 9 12 16
紅焔,PON,DanceDanceRevolution X3 vs 2nd MIX,175,,,koen,3 6 9 12 15 0 6 9 12 15
Cosmic Hurricane,TAG,DanceDanceRevolution X3 vs 2nd MIX,188,,,cosh,3 6 9 13 15 0 6 9 13 15
恋閃繚乱,2B-Waves,DanceDanceRevolution X3 vs 2nd MIX,142,,,rens,2 6 8 11 15 0 6 8 11 15
In The Air,Bill Hamel & James Rowand,DanceDanceRevolution X3 vs 2nd MIX,140,,,iair,4 6 9 11 0 0 6 10 11 0
コネクト,♪♪♪♪♪,DanceDanceRevolution X3 vs 2nd MIX,175,Popular_Songs ,,cone,2 4 8 12 7 0 4 8 12 8
future gazer,fripSide,DanceDanceRevolution X3 vs 2nd MIX,138,Popular_Songs ,,futu,2 5 7 10 9 0 4 8 14 11
ヘビーローテーション,♪♪♪♪♪,DanceDanceRevolution X3 vs 2nd MIX,155-178,,,hevy2,2 4 9 11 0 0 5 9 11 0
LOVE & JOY ,木村 由姫,DanceDanceRevolution X3 vs 2nd MIX,173,Anime_Game ,,lanj,2 5 9 11 0 0 6 9 11 0
女々しくて,ゴールデンボンバー,DanceDanceRevolution X3 vs 2nd MIX,143,Anime_Game ,,meme,1 4 7 11 10 0 5 7 12 10
STRAIGHT JET,栗林みな実,DanceDanceRevolution X3 vs 2nd MIX,154,Popular_Songs ,,stra,2 4 7 11 0 0 4 7 10 0
escape,U1 & Krystal B,DanceDanceRevolution (2013),140,,,esca,3 5 8 10 13 0 5 8 10 14
Somehow You Found Me,DIGI-SEQ-BAND2000,DanceDanceRevolution (2013),180,,,soyo,3 6 10 13 16 0 6 10 13 16
Desert Journey,dj TAKA,DanceDanceRevolution (2013),140,,,dese,3 5 8 12 15 0 5 8 12 15
New Generation,鍋嶋圭一,DanceDanceRevolution (2013),190,,,newg,4 7 10 14 17 0 7 10 14 17
Tell me what to do,atomsoak ft. cerol,DanceDanceRevolution (2013),145,,,teme,2 5 9 12 14 0 5 9 11 14
The Island Song,TAG feat. Eric Anthony,DanceDanceRevolution (2013),85,,,thei,1 3 7 9 13 0 4 7 9 13
Hoping To Be Good,Bill Hamel & Derek James feat. James Rowand,DanceDanceRevolution (2013),120,,,canu,2 5 7 12 0 0 5 7 11 0
Ah La La La,Tommie Sunshine,DanceDanceRevolution (2013),130,,,ahla,1 5 7 12 0 0 5 7 11 0
Bombay Bomb,Jena Rose,DanceDanceRevolution (2013),145,,,bbay,2 6 10 12 0 0 6 10 12 0
Everything I Need,Brooke,DanceDanceRevolution (2013),50-100,,,eine,1 4 6 9 0 0 4 6 9 0
You,NM feat. Anjanette Mickelsen,DanceDanceRevolution (2013),72,,,yyou,1 3 6 10 0 0 3 6 10 0
Top The Charts,J-Mi & Midi-D feat. Hanna Stockzell,DanceDanceRevolution (2013),160,,,tpch,3 5 8 12 14 0 5 8 12 14
Back In Your Arms,jun feat. DJ Silver vs Milo ft. Becca Hossany,DanceDanceRevolution (2013),132,,,arms,2 5 8 10 0 0 5 8 10 0
Find The Way,nc ft SAK.,DanceDanceRevolution (2013),165,,,fndw,3 7 10 12 0 0 6 10 12 0
Sucka Luva,Harmony Machine,DanceDanceRevolution (2013),118,,,suca,1 4 7 11 0 0 5 8 11 0
Children of the Beat,Harmony Machine,DanceDanceRevolution (2013),160,,,chil,3 7 9 11 12 0 7 9 10 13
Diamond Night,TOMOSUKE feat. Alexa Slaymaker,DanceDanceRevolution (2013),135,,,dimo,3 5 8 12 14 0 5 8 11 14
Summer Fairytale,Design-MAD crew,DanceDanceRevolution (2013),141,,,sumf,2 5 7 9 14 0 5 7 9 14
Another Phase,TAG,DanceDanceRevolution (2013),160,,,anot,4 7 11 15 16 0 7 11 15 15
Blew My Mind,Sota F.,DanceDanceRevolution (2013),95-380,,,sota,4 9 12 16 18 0 9 12 16 18
heron,S-C-U,DanceDanceRevolution (2013),182,,,scho,3 6 9 12 13 0 6 9 12 13
nightbird lost wing,猫叉Master+,DanceDanceRevolution (2013),190,,,nblw,3 7 10 14 0 0 7 10 14 0
Beautiful Dream,REDALiCE feat. anporin,DanceDanceRevolution (2013),182,,,bedr,3 7 9 12 15 0 7 9 12 15
Condor,Remo-con,DanceDanceRevolution (2013),142,,,yaco,2 6 9 13 15 0 6 9 13 15
Air Heroes,Darwin,DanceDanceRevolution (2013),175,,,airh,3 9 11 15 18 0 9 11 15 17
ずっとみつめていて (Ryu☆Remix),DJ UTO vs. Starving Trancer feat. Mayumi Morinaga,DanceDanceRevolution (2013),160,Anime_Game ,,zutt,1 7 9 12 15 0 7 10 12 15
Spanish Snowy Dance,Mutsuhiko Izumi,DanceDanceRevolution (2013),180,,,span,3 7 11 15 17 0 7 11 16 18
New Gravity,Starving Trancer,DanceDanceRevolution (2013),154,,,negr,3 6 9 12 14 0 6 9 12 14
